,vacancy_name,vacancy_link,employer_link,salary_min,salary_max,salary_unit
804,Middle/Senior Системный Администратор (DevOps),https://ekaterinburg.hh.ru/vacancy/39114641?query=python,https://hh.ru/employer/4659934,,,
805,Разработчик Hadoop и ETL,https://ekaterinburg.hh.ru/vacancy/39118926?query=python,https://hh.ru/employer/3529?dpt=3529-3529-prof,,,
806,Lead Web Developer,https://ekaterinburg.hh.ru/vacancy/39085199?query=python,https://hh.ru/employer/4886907,170000.0,220000.0,руб.
807,Senior Data Scientist (ДКПиП),https://ekaterinburg.hh.ru/vacancy/39079975?query=python,https://hh.ru/employer/3529?dpt=3529-3529-prof,,,
808,Инженер по нагрузочному тестированию,https://ekaterinburg.hh.ru/vacancy/39139611?query=python,https://hh.ru/employer/2733062,,100000.0,руб.
809,Java developer,https://ekaterinburg.hh.ru/vacancy/38481365?query=python,https://hh.ru/employer/2776553,230000.0,330000.0,руб.
810,Системный администратор/инженер Linux (виртуализация),https://ekaterinburg.hh.ru/vacancy/34161416?query=python,https://hh.ru/employer/238419,,,
811,Интернет-маркетолог (Web-аналитик),https://ekaterinburg.hh.ru/vacancy/38567764?query=python,https://hh.ru/employer/69293,,,
812,Продуктовый аналитик/ Аналитик данных,https://ekaterinburg.hh.ru/vacancy/38714814?query=python,https://hh.ru/employer/3509977,,,
813,Ведущий системный инженер / DevOps Engineer,https://ekaterinburg.hh.ru/vacancy/36414878?query=python,https://hh.ru/employer/2336426,,,
814,Аналитик (Моделирование/Скоринг),https://ekaterinburg.hh.ru/vacancy/35606831?query=python,https://hh.ru/employer/11680,,,
815,Биоинформатик (транскриптомики клеточных линий),https://ekaterinburg.hh.ru/vacancy/37935041?query=python,https://hh.ru/employer/2853703,,,
816,Эксперт Linux (Devops),https://ekaterinburg.hh.ru/vacancy/35657741?query=python,https://hh.ru/employer/3529?dpt=3529-3529-prof,,,
817,Ведущий программист отдела информационно-аналитического,https://ekaterinburg.hh.ru/vacancy/36289370?query=python,https://hh.ru/employer/1645903,,,
818,Ведущий тестировщик/QA Lead (удаленная работа),https://ekaterinburg.hh.ru/vacancy/38165007?query=python,https://hh.ru/employer/160748,,,
819,Аналитик риск-технологий,https://ekaterinburg.hh.ru/vacancy/39103083?query=python,https://hh.ru/employer/4496?dpt=4496-4496-office,,,
820,ETL-разработчик,https://ekaterinburg.hh.ru/vacancy/39161194?query=python,https://hh.ru/employer/139,,,
821,Инженер DevOps,https://ekaterinburg.hh.ru/vacancy/35967959?query=python,https://hh.ru/employer/3782,,,
822,Разработчик ETL,https://ekaterinburg.hh.ru/vacancy/39050173?query=python,https://hh.ru/employer/136929,,,
823,Senior Android Developer,https://ekaterinburg.hh.ru/vacancy/31977369?query=python,https://hh.ru/employer/2136954,,,
824,3D Animator,https://ekaterinburg.hh.ru/vacancy/38945815?query=python,https://hh.ru/employer/2560385,,,
825,Аналитик,https://ekaterinburg.hh.ru/vacancy/38052709?query=python,https://hh.ru/employer/954249,,,
826,Middle / Senior Ruby on Rails developer,https://ekaterinburg.hh.ru/vacancy/38368442?query=python,https://hh.ru/employer/4773904,170000.0,,руб.
827,Инженер по тестированию (QA Engineer),https://ekaterinburg.hh.ru/vacancy/39080464?query=python,https://hh.ru/employer/976931,,,
828,Таргетолог,https://ekaterinburg.hh.ru/vacancy/38903576?query=python,https://hh.ru/employer/679028,,,
829,Ведущий DevOps Engineer,https://ekaterinburg.hh.ru/vacancy/39160609?query=python,https://hh.ru/employer/1060266,,,
830,Инженер-программист,https://ekaterinburg.hh.ru/vacancy/39138013?query=python,https://hh.ru/employer/1668887,,,
831,Leading R&D Engineer (Engineering processes automation),https://ekaterinburg.hh.ru/vacancy/39153413?query=python,https://hh.ru/employer/2935,,,
832,QA Team Lead,https://ekaterinburg.hh.ru/vacancy/39114315?query=python,https://hh.ru/employer/165458,180000.0,,руб.
833,Специалист по нагрузочному тестированию,https://ekaterinburg.hh.ru/vacancy/39154951?query=python,https://hh.ru/employer/3269391,,,
834,Middle PHP developer,https://ekaterinburg.hh.ru/vacancy/38802635?query=python,https://hh.ru/employer/226133,,,
835,Главный инженер (кибербезопасность),https://ekaterinburg.hh.ru/vacancy/39153782?query=python,https://hh.ru/employer/3529?dpt=3529-3529-prof,,,
836,Full stack разработчик,https://ekaterinburg.hh.ru/vacancy/35877010?query=python,https://hh.ru/employer/103944,,,
837,Программист баз данных MS SQL,https://ekaterinburg.hh.ru/vacancy/37785225?query=python,https://hh.ru/employer/5014,,,
838,Архитектор баз данных/ Data Architect,https://ekaterinburg.hh.ru/vacancy/38610598?query=python,https://hh.ru/employer/7172?dpt=7172-7172-it,,,
839,DevOps инженер (SberDevices),https://ekaterinburg.hh.ru/vacancy/38687489?query=python,https://hh.ru/employer/3529?dpt=3529-3529-prof,,,
840,Стажер-разработчик ABAP (удаленно),https://ekaterinburg.hh.ru/vacancy/39096615?query=python,https://hh.ru/employer/567928,,,
841,Аналитик,https://ekaterinburg.hh.ru/vacancy/38673548?query=python,https://hh.ru/employer/205152,120000.0,150000.0,руб.
842,Аналитик,https://ekaterinburg.hh.ru/vacancy/38687267?query=python,https://hh.ru/employer/4514966,140000.0,,руб.
843,Руководитель группы (Big Data),https://ekaterinburg.hh.ru/vacancy/39080903?query=python,https://hh.ru/employer/78961,,,
844,Младший аналитик TI,https://ekaterinburg.hh.ru/vacancy/38825781?query=python,https://hh.ru/employer/653947,,,
845,Research scientist,https://ekaterinburg.hh.ru/vacancy/39102445?query=python,https://hh.ru/employer/2791?dpt=slum-2791-Schl,,,
846,DBA Postrgesql,https://ekaterinburg.hh.ru/vacancy/39132813?query=python,https://hh.ru/employer/2180?dpt=ozonru-2180-dev,,,
847,Senior С++ Developer (linux),https://ekaterinburg.hh.ru/vacancy/37871201?query=python,https://hh.ru/employer/2682,,,
848,Head of BI Analytics,https://ekaterinburg.hh.ru/vacancy/38533968?query=python,https://hh.ru/employer/1474584,,,
849,Разработчик JavaScript/TypeScript React (middle),https://ekaterinburg.hh.ru/vacancy/39114262?query=python,https://hh.ru/employer/2544353,150000.0,200000.0,руб.
850,ETL developer,https://ekaterinburg.hh.ru/vacancy/39144677?query=python,https://hh.ru/employer/1520838,,,
851,Системный инженер/DevOps (проект MyBook),https://ekaterinburg.hh.ru/vacancy/38941905?query=python,https://hh.ru/employer/745654,,,
852,Devops & Linux administrator (OpenStack),https://ekaterinburg.hh.ru/vacancy/38646059?query=python,https://hh.ru/employer/3529?dpt=3529-3529-prof,,,
853,Старший Java-разработчик в команду dev-to-dev,https://ekaterinburg.hh.ru/vacancy/37083459?query=python,https://hh.ru/employer/4023,,,
854,Реактивный разработчик на удаленку - React Native Developer (Middle),https://ekaterinburg.hh.ru/vacancy/38755553?query=python,https://hh.ru/employer/1185769,100000.0,,руб.
855,NLP Software Developer / NLP программист-разработчик,https://ekaterinburg.hh.ru/vacancy/39162322?query=python,https://hh.ru/employer/1008541,,,
856,Системный аналитик,https://ekaterinburg.hh.ru/vacancy/36719204?query=python,https://hh.ru/employer/1829949,,,
857,Senior QA Automation Engineer,https://ekaterinburg.hh.ru/vacancy/38877985?query=python,https://hh.ru/employer/7012,,,
858,Фулстек разработчик,https://ekaterinburg.hh.ru/vacancy/38249709?query=python,https://hh.ru/employer/947197,,,
859,"Разработчик С++, СберБраузер",https://ekaterinburg.hh.ru/vacancy/39111482?query=python,https://hh.ru/employer/3529?dpt=3529-3529-prof,,,
860,Web аналитик (FMCG),https://ekaterinburg.hh.ru/vacancy/38624092?query=python,https://hh.ru/employer/2180?dpt=ozonru-2180-commerce,,,
861,Senior Backend-разработчик,https://ekaterinburg.hh.ru/vacancy/39161541?query=python,https://hh.ru/employer/4743890,,,
862,Инженер-программист С++,https://ekaterinburg.hh.ru/vacancy/39081809?query=python,https://hh.ru/employer/654435,,,
863,"Web-аналитик/Аналитик данных ( Проект ""Личный кабинет, Checkout, Корзина"")",https://ekaterinburg.hh.ru/vacancy/38338353?query=python,https://hh.ru/employer/5694,,,
864,Инженер-исследователь по управлению и навигации БПЛА,https://ekaterinburg.hh.ru/vacancy/38154973?query=python,https://hh.ru/employer/1160188,,,
865,Исследователь безопасности web-приложений (пентест) / Web-application Security Researcher (security),https://ekaterinburg.hh.ru/vacancy/38600868?query=python,https://hh.ru/employer/24947,,,
866,Аналитик (отдел эксплуатации средств защиты информации),https://ekaterinburg.hh.ru/vacancy/38767386?query=python,https://hh.ru/employer/1361825,,,
867,Разработчик OpenStack,https://ekaterinburg.hh.ru/vacancy/38644766?query=python,https://hh.ru/employer/3529?dpt=3529-3529-prof,,,
868,DS Teamlead на голосовые сервисы,https://ekaterinburg.hh.ru/vacancy/37247151?query=python,https://hh.ru/employer/78638,,,
869,Team Lead data scientist (коммерческое направление),https://ekaterinburg.hh.ru/vacancy/38004748?query=python,https://hh.ru/employer/3127?dpt=mgfn-3127-it,,,
870,Site Reliability Engineer (SRE/DevOps),https://ekaterinburg.hh.ru/vacancy/38602681?query=python,https://hh.ru/employer/866666,,,
871,JavaScript React Developer/Senior React JS,https://ekaterinburg.hh.ru/vacancy/38271685?query=python,https://hh.ru/employer/4872,,,
872,Senior QA automation Engineer (Android),https://ekaterinburg.hh.ru/vacancy/38047143?query=python,https://hh.ru/employer/188712,,,
873,Главный инженер по нагрузочному тестированию,https://ekaterinburg.hh.ru/vacancy/39138704?query=python,https://hh.ru/employer/3529?dpt=3529-3529-prof,,,
874,Scala Developer,https://ekaterinburg.hh.ru/vacancy/38122868?query=python,https://hh.ru/employer/3491569,,,
875,DevOps инженер,https://ekaterinburg.hh.ru/vacancy/38455981?query=python,https://hh.ru/employer/2987,,,
876,Data Scientist на проекты по созданию графа связанности юридических лиц,https://ekaterinburg.hh.ru/vacancy/38071218?query=python,https://hh.ru/employer/4181,,,
877,Software Development Engineer in Test (С#),https://ekaterinburg.hh.ru/vacancy/38514821?query=python,https://hh.ru/employer/27937,,,
878,Senior PHP developer,https://ekaterinburg.hh.ru/vacancy/39156364?query=python,https://hh.ru/employer/4456441,,,
879,Инженер данных (Data Engineer),https://ekaterinburg.hh.ru/vacancy/38814902?query=python,https://hh.ru/employer/3508081,,,
880,Инженер DevOps (системный администратор),https://ekaterinburg.hh.ru/vacancy/38458859?query=python,https://hh.ru/employer/136929,,190000.0,руб.
881,Разработчик / программист С++ (Middle С++ Developer),https://ekaterinburg.hh.ru/vacancy/38735108?query=python,https://hh.ru/employer/4276064,170000.0,,руб.
882,DevOps инженер (Insurance),https://ekaterinburg.hh.ru/vacancy/39123579?query=python,https://hh.ru/employer/78638,,,
883,Middle Data Analist (B2B),https://ekaterinburg.hh.ru/vacancy/39025779?query=python,https://hh.ru/employer/1122462,,120000.0,руб.
884,Системный администратор (DevOps Senior),https://ekaterinburg.hh.ru/vacancy/39150442?query=python,https://hh.ru/employer/2670061,,,
885,Преподаватель по программированию в детский развивающий центр,https://ekaterinburg.hh.ru/vacancy/39018202?query=python,https://hh.ru/employer/3842728,40000.0,,руб.
886,Разработчик базы данных,https://ekaterinburg.hh.ru/vacancy/38798835?query=python,https://hh.ru/employer/2464195,,,
887,System Engeneer (DevOps инженер),https://ekaterinburg.hh.ru/vacancy/39083895?query=python,https://hh.ru/employer/745654,,,
888,DevOps инженер в ИнПлат Технологии,https://ekaterinburg.hh.ru/vacancy/39082418?query=python,https://hh.ru/employer/15478,,,
889,Инженер данных,https://ekaterinburg.hh.ru/vacancy/34948045?query=python,https://hh.ru/employer/42954,,,
890,Ведущий разработчик,https://ekaterinburg.hh.ru/vacancy/38701269?query=python,https://hh.ru/employer/2280548,250000.0,350000.0,руб.
891,Разработчик Java (средства статического анализа программ для JVM),https://ekaterinburg.hh.ru/vacancy/39161754?query=python,https://hh.ru/employer/1793216,,,
892,Java-Разработчик,https://ekaterinburg.hh.ru/vacancy/38928428?query=python,https://hh.ru/employer/5923?dpt=rns-5923-RKMo,,,
893,Principal Software Engineer,https://ekaterinburg.hh.ru/vacancy/39042332?query=python,https://hh.ru/employer/1947330,,,
894,Системный администратор,https://ekaterinburg.hh.ru/vacancy/38640031?query=python,https://hh.ru/employer/699283,,,
895,Golang разработчик (MerchantX),https://ekaterinburg.hh.ru/vacancy/38042105?query=python,https://hh.ru/employer/84585,,,
896,Ведущий аналитик отдела валидации,https://ekaterinburg.hh.ru/vacancy/38648552?query=python,https://hh.ru/employer/3655,,,
